Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_name,Route_link
Yuvraj Travels,NON AC Seater / Sleeper 2+1,18:30,06:00,11h 30m,550,40 Seats available,3.4,Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi
Abhay Travels (I.R.T.C),Non A/C Seater / Sleeper (2+1),18:00,06:00,12h 00m,1200,26 Seats available,1.0,Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi
Shivendra Travels,A/C Sleeper (2+1),20:00,05:30,09h 30m,3500,1 Seat available, ,Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi
Chaturvedi Bus Service,Non A/C Seater / Sleeper (2+1),18:45,05:30,10h 45m,450,45 Seats available,1.9,Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi
Shree Krishna Shtabadi Travels,NON AC Seater / Sleeper 2+1,18:30,05:20,10h 50m,600,44 Seats available,1.3,Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi
UPSRTC - CNT0138,Ordinary Non AC Seater 2+3,18:31,02:30,07h 59m,528,52 Seats available,3.3,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
UPSRTC - CHL0019,Ordinary Non AC Seater 2+3,19:00,01:45,06h 45m,528,52 Seats available,3.3,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
UPSRTC - JNP0115,Ordinary Non AC Seater 2+3,19:30,02:30,07h 00m,528,52 Seats available,3.3,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
UPSRTC - CNT0141,Ordinary Non AC Seater 2+3,19:39,03:40,08h 01m,528,52 Seats available,3.3,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
UPSRTC - CNT0142,Ordinary Non AC Seater 2+3,19:59,04:00,08h 01m,528,52 Seats available,3.3,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
UPSRTC - JNP0013,Ordinary Non AC Seater 2+3,20:20,03:00,06h 40m,528,52 Seats available,3.3,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
UPSRTC - CNT0089,Ordinary Non AC Seater 2+3,20:29,04:30,08h 01m,528,52 Seats available,3.3,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
UPSRTC - JNP0012,Ordinary Non AC Seater 2+3,20:30,04:00,07h 30m,528,52 Seats available,3.3,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
UPSRTC - ALM0177,Shatabdi AC Seater 2+2,20:47,02:51,06h 04m,748,35 Seats available,"3.8
8",Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
UPSRTC - CNT0098,Ordinary Non AC Seater 2+3,20:59,05:00,08h 01m,528,52 Seats available,3.3,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
UPSRTC - CNT0085,Ordinary Non AC Seater 2+3,21:26,05:25,07h 59m,528,52 Seats available,3.3,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
UPSRTC - ALM0043,Volvo AC Seater 2+2,22:00,04:00,06h 00m,1046,38 Seats available,"3.6
21",Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
UPSRTC - CNT0093,Ordinary Non AC Seater 2+3,22:29,06:30,08h 01m,528,52 Seats available,3.3,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
UPSRTC - CNT0103,Ordinary Non AC Seater 2+3,22:58,07:00,08h 02m,528,52 Seats available,3.3,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
UPSRTC - HDD0001,Janrath AC Seater 2+2,23:30,07:30,08h 00m,748,36 Seats available,3.3,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
UPSRTC - CNT0097,Ordinary Non AC Seater 2+3,23:31,07:30,07h 59m,528,52 Seats available,3.3,Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
PTC-SKYBUS,A/C Seater/Sleeper (2+1),22:30,05:30,07h 00m,849,4 Seats available,"4.5
477",Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:15,05:01,05h 46m,699,9 Seats available,"3.6
394",Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
Yolo Bus,A/C Seater / Sleeper (2+1),22:23,05:26,07h 03m,799,10 Seats available,"3.9
233",Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
Raj Kalpana Travels Pvt.Ltd,A/C Seater / Sleeper (2+1),23:45,05:15,05h 30m,1499,6 Seats available,"3.7
77",Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
Goyal Travels,A/C Seater / Sleeper (2+1),23:49,06:20,06h 31m,600,7 Seats available,"2.1
166",Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi
RS YADAV SMART BUS,A/C Seater / Sleeper (2+1),22:00,02:25,04h 25m,799,22 Seats available,3.4,Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad
Fasttrack Travels,A/C Seater/Sleeper (2+1),22:15,02:15,04h 00m,674,24 Seats available,3.8,Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad
FlixBus,AC Seater (2+2),22:45,02:45,04h 00m,793.75,16 Seats available,"4.5
4",Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad
India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+2),23:00,03:00,04h 00m,719,19 Seats available,"4.1
16",Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad
FlixBus,Bharat Benz A/C Seater (2+2),23:35,02:30,02h 55m,793.75,7 Seats available,3.9,Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad
FlixBus,Bharat Benz A/C Sleeper (2+1),23:45,03:35,03h 50m,556.25,7 Seats available,3.9,Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad
International Tourist Centre,VE A/C Seater / Sleeper (2+1),22:15,03:00,04h 45m,1034,9 Seats available,"5.0
4",Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad
FlixBus,AC Seater (2+2),17:15,19:55,02h 40m,793.75,4 Seats available,"2.9
7",Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad
Rahul Travels,AshokLeyland Stile A/C,21:00,00:45,03h 45m,900,12 Seats available,3.6,Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad
RAO SAHAB TRAVELS PRIVATE LIMITED,A/C Seater / Sleeper (2+1),20:45,01:05,04h 20m,1199,36 Seats available,4.1,Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad
UPSRTC - BUI0026,Janrath AC Seater 2+2,18:30,03:40,09h 10m,945,35 Seats available,3.3,Lucknow to Ballia (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-ballia
UPSRTC - CBG0158,Janrath AC Seater 2+2,19:30,04:30,09h 00m,945,36 Seats available,"3.0
6",Lucknow to Ballia (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-ballia
UPSRTC - CBG0159,Janrath AC Seater 2+2,20:30,05:00,08h 30m,945,35 Seats available,"2.1
8",Lucknow to Ballia (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-ballia
UPSRTC - BUI0013,Ordinary Non AC Seater 2+3,22:45,06:30,07h 45m,625,52 Seats available,"3.8
8",Lucknow to Ballia (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-ballia
UPSRTC - GLA0144,Janrath AC Seater 2+2,22:55,06:20,07h 25m,945,34 Seats available,"2.8
11",Lucknow to Ballia (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-ballia
Ashok Tour And Travels,AC Seater (2+2),18:00,23:30,05h 30m,649,23 Seats available,"3.5
12",Lucknow to Ballia (Uttar Pradesh),https://www.redbus.in/bus-tickets/lucknow-to-ballia
India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+2),18:15,20:45,02h 30m,539,20 Seats available,"3.9
48",Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi
Vijay Tour and Travels,A/C Seater / Sleeper (2+1),19:10,23:20,04h 10m,674,4 Seats available,"3.8
17",Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi
Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:00,01:00,04h 00m,539,26 Seats available,4.1,Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi
Vijay Tour and Travels,A/C Seater / Sleeper (2+1),21:40,01:30,03h 50m,494,14 Seats available,4.1,Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi
Vijay Tour and Travels,Volvo Multi-Axle A/C Sleeper (2+1),22:20,01:50,03h 30m,899,30 Seats available,4.1,Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi
India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+2),23:55,03:17,03h 22m,337,47 Seats available,"4.8
10",Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi
Fasttrack Travels,VE A/C Seater / Sleeper (2+2),23:55,04:30,04h 35m,474,18 Seats available,3.0,Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi
Fasttrack Travels,A/C Seater/Sleeper (2+1),23:58,04:40,04h 42m,474,48 Seats available,3.0,Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi
SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),Bharat Benz A/C Seater /Sleeper (2+1),22:30,03:00,04h 30m,629,20 Seats available,"3.0
6",Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi
Royal Safari India Travels,Bharat Benz A/C Seater (2+2),17:15,20:30,03h 15m,332.38,21 Seats available,New,Moradabad to Delhi,https://www.redbus.in/bus-tickets/moradabad-to-delhi
UPSRTC - LNI0017,Rajdhani Non AC Seater 2+3,18:01,03:00,08h 59m,666,51 Seats available,3.3,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi
UPSRTC - STD0296,Ordinary Non AC Seater 2+3,18:30,06:31,12h 01m,697,52 Seats available,3.3,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi
UPSRTC - SRG0230,Ordinary Non AC Seater 2+3,18:39,04:45,10h 06m,666,52 Seats available,3.3,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi
UPSRTC - STD0356,Ordinary Non AC Seater 2+3,18:46,06:03,11h 17m,697,52 Seats available,3.3,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi
UPSRTC - STD0144,Ordinary Non AC Seater 2+3,19:00,06:30,11h 30m,747,51 Seats available,3.3,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi
UPSRTC - STD0072,Janrath AC Seater 2+2,20:30,05:45,09h 15m,1005,32 Seats available,"2.7
46",Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi
UPSRTC - SBD0582,Pink Express AC Seater 2+2,21:00,06:02,09h 02m,1005,38 Seats available,3.3,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi
UPSRTC - BRT0037,Ordinary Non AC Seater 2+3,21:10,08:00,10h 50m,748,52 Seats available,3.3,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi
UPSRTC - AWD0116,Janrath AC Seater 2+3,21:30,07:30,10h 00m,877,48 Seats available,"2.0
17",Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi
UPSRTC - GND0100,Ordinary Non AC Seater 2+3,21:34,08:00,10h 26m,716,52 Seats available,3.3,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi
UPSRTC - BRT0066,Ordinary Non AC Seater 2+3,21:40,08:35,10h 55m,697,52 Seats available,3.3,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi
UPSRTC - SBD0118,Pink Express AC Seater 2+2,22:40,07:00,08h 20m,1005,41 Seats available,"1.8
5",Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi
UPSRTC - SBD0114,Pink Express AC Seater 2+2,23:30,08:00,08h 30m,1005,41 Seats available,3.3,Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi
RS YADAV SMART BUS,Bharat Benz A/C Seater /Sleeper (2+1),20:45,05:55,09h 10m,999,12 Seats available,"4.4
69",Sitapur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/sitapur-to-delhi
UPSRTC - SJP0290,Ordinary Non AC Seater 2+3,18:00,01:20,07h 20m,634,52 Seats available,3.3,Delhi to Shahjahanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur
UPSRTC - HDD0092,Ordinary Non AC Seater 2+3,18:01,02:14,08h 13m,630,52 Seats available,3.3,Delhi to Shahjahanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur
UPSRTC - HDD0082,Ordinary Non AC Seater 2+3,18:02,02:22,08h 20m,614,52 Seats available,3.3,Delhi to Shahjahanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur
UPSRTC - HDD0006,Janrath AC Seater 2+2,18:30,03:40,09h 10m,839,30 Seats available,"3.6
6",Delhi to Shahjahanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur
UPSRTC - HDD0113,Rajdhani Non AC Seater 2+3,18:31,02:45,08h 14m,614,50 Seats available,3.3,Delhi to Shahjahanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur
UPSRTC - SJP0609,Ordinary Non AC Seater 2+3,18:31,02:34,08h 03m,634,52 Seats available,3.3,Delhi to Shahjahanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur
UPSRTC - HDD0095,Ordinary Non AC Seater 2+3,19:02,04:55,09h 53m,630,52 Seats available,3.3,Delhi to Shahjahanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur
UPSRTC - HDD0145,Ordinary Non AC Seater 2+3,19:02,04:37,09h 35m,614,52 Seats available,3.3,Delhi to Shahjahanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur
UPSRTC - SJP0202,Ordinary Non AC Seater 2+3,19:40,03:01,07h 21m,634,52 Seats available,3.3,Delhi to Shahjahanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur
UPSRTC - HDD0031,Ordinary Non AC Seater 2+3,19:45,05:00,09h 15m,630,52 Seats available,3.3,Delhi to Shahjahanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur
UPSRTC - SJP0206,Ordinary Non AC Seater 2+3,19:47,03:07,07h 20m,634,52 Seats available,3.3,Delhi to Shahjahanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur
UPSRTC - LKM0400,Shatabdi AC Seater 2+2,20:02,03:30,07h 28m,841,35 Seats available,3.3,Delhi to Shahjahanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur
UPSRTC - AWD0240,Janrath AC Seater 2+3,20:02,03:50,07h 48m,711,46 Seats available,"1.5
8",Delhi to Shahjahanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur
UPSRTC - HDD0147,Ordinary Non AC Seater 2+3,20:03,04:20,08h 17m,630,50 Seats available,3.3,Delhi to Shahjahanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur
UPSRTC - SJP0213,Ordinary Non AC Seater 2+3,20:42,04:02,07h 20m,634,52 Seats available,3.3,Delhi to Shahjahanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur
UPSRTC - KSB0394,Janrath AC Seater 2+2,20:46,03:10,06h 24m,818,32 Seats available,3.3,Delhi to Shahjahanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur
UPSRTC - SJP0215,Ordinary Non AC Seater 2+3,20:57,04:17,07h 20m,634,52 Seats available,3.3,Delhi to Shahjahanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur
UPSRTC - SJP0210,Ordinary Non AC Seater 2+3,21:12,04:32,07h 20m,634,52 Seats available,3.3,Delhi to Shahjahanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur
UPSRTC - GLA0142,Janrath AC Seater 2+2,21:19,04:05,06h 46m,841,32 Seats available,3.3,Delhi to Shahjahanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur
UPSRTC - SJP0220,Ordinary Non AC Seater 2+3,21:22,04:42,07h 20m,634,52 Seats available,3.3,Delhi to Shahjahanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur
RS YADAV SMART BUS,Bharat Benz A/C Seater /Sleeper (2+1),21:40,05:45,08h 05m,1399,4 Seats available,"4.3
41",Delhi to Shahjahanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur
UPSRTC - KDN0003,Janrath AC Seater 2+3,19:00,03:25,08h 25m,678,46 Seats available,"2.8
13",Kanpur (Uttar Pradesh) to Varanasi,https://www.redbus.in/bus-tickets/kanpur-to-varanasi
UPSRTC - VKS0050,Janrath AC Seater 2+3,21:50,05:50,08h 00m,678,46 Seats available,"2.4
16",Kanpur (Uttar Pradesh) to Varanasi,https://www.redbus.in/bus-tickets/kanpur-to-varanasi
UPSRTC - CNT0027,Janrath AC Seater 2+3,22:29,07:13,08h 44m,678,48 Seats available,"3.1
8",Kanpur (Uttar Pradesh) to Varanasi,https://www.redbus.in/bus-tickets/kanpur-to-varanasi
UPSRTC - CNT0072,Janrath AC Seater 2+3,23:28,07:30,08h 02m,678,48 Seats available,"3.0
6",Kanpur (Uttar Pradesh) to Varanasi,https://www.redbus.in/bus-tickets/kanpur-to-varanasi
VIKAS TRAVELS ®,A/C Seater/Sleeper (2+1),23:40,07:10,07h 30m,1903.81,44 Seats available,3.7,Kanpur (Uttar Pradesh) to Varanasi,https://www.redbus.in/bus-tickets/kanpur-to-varanasi
SHREE MARUTIKRUPA TRAVELS AND CARGO,A/C Seater / Sleeper (2+1),23:55,06:35,06h 40m,900,4 Seats available,"1.2
4",Kanpur (Uttar Pradesh) to Varanasi,https://www.redbus.in/bus-tickets/kanpur-to-varanasi
UPSRTC - STD0588,Janrath AC Seater 2+2,18:00,00:55,06h 55m,668,36 Seats available,3.3,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow
UPSRTC - CBG0221,Janrath AC Seater 2+2,18:00,00:30,06h 30m,720,36 Seats available,3.3,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow
UPSRTC - ALM0154,Shatabdi AC Seater 2+2,18:31,01:02,06h 31m,720,37 Seats available,3.3,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow
UPSRTC - CBG0217,Janrath AC Seater 2+2,19:45,02:30,06h 45m,720,36 Seats available,3.3,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow
UPSRTC - CBG0120,Janrath AC Seater 2+3,20:09,02:43,06h 34m,628,48 Seats available,3.3,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow
UPSRTC - AWD0064,Janrath AC Seater 2+3,20:31,03:15,06h 44m,628,48 Seats available,3.3,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow
UPSRTC - GKD0001,Shatabdi AC Seater 2+2,21:00,03:00,06h 00m,720,41 Seats available,3.3,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow
UPSRTC - CBG0187,Janrath AC Seater 2+2,21:15,04:15,07h 00m,720,36 Seats available,3.3,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow
UPSRTC - AWD0170,Janrath AC Seater 2+2,21:15,03:00,05h 45m,720,36 Seats available,3.3,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow
UPSRTC - DOR0001,Janrath AC Seater 2+2,21:15,03:40,06h 25m,720,36 Seats available,3.3,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow
UPSRTC - DOR0015,Janrath AC Seater 2+2,21:15,03:11,05h 56m,664,36 Seats available,3.3,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow
UPSRTC - CBG0195,Janrath AC Seater 2+3,21:16,04:01,06h 45m,628,48 Seats available,3.3,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow
UPSRTC - AWD0063,Janrath AC Seater 2+2,21:31,04:15,06h 44m,720,36 Seats available,3.3,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow
UPSRTC - VKS0417,Janrath AC Seater 2+3,21:40,04:50,07h 10m,619,48 Seats available,3.3,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow
UPSRTC - AWD0065,Janrath AC Seater 2+3,22:01,04:45,06h 44m,628,48 Seats available,3.3,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow
UPSRTC - FZG0010,Ordinary Non AC Seater 2+3,22:15,04:10,05h 55m,506,52 Seats available,3.3,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow
UPSRTC - CBG0219,Janrath AC Seater 2+2,22:30,04:30,06h 00m,720,36 Seats available,3.3,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow
UPSRTC - AWD0067,Janrath AC Seater 2+3,22:36,04:19,05h 43m,584,48 Seats available,"3.9
5",Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow
UPSRTC - AWD0066,Janrath AC Seater 2+3,23:01,04:44,05h 43m,584,48 Seats available,"3.8
6",Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow
UPSRTC - AWD0328,Janrath AC Seater 2+3,23:15,05:00,05h 45m,628,48 Seats available,3.3,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),16:50,22:20,05h 30m,539,8 Seats available,4.6,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),20:00,01:25,05h 25m,449,28 Seats available,"4.6
24",Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow
RS YADAV SMART BUS,VE A/C Seater / Sleeper (2+1),19:30,00:54,05h 24m,799,19 Seats available,4.1,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow
RS YADAV SMART BUS,A/C Seater / Sleeper (2+1),17:15,23:55,06h 40m,599,15 Seats available,4.1,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow
RS YADAV SMART BUS,VE A/C Seater / Sleeper (2+1),18:00,00:34,06h 34m,599,20 Seats available,4.1,Gorakhpur (uttar pradesh) to Lucknow,https://www.redbus.in/bus-tickets/gorakhpur-to-lucknow
RSRTC - 159504,Express Non AC Seater 2+3,18:30,00:20,05h 50m,286,46 Seats available,3.6,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra
RSRTC - 160836,Express Non AC Seater 2+3,19:30,05:00,09h 30m,286,46 Seats available,3.6,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra
RSRTC - 194602,Express Non AC Seater 2+3,21:00,02:00,05h 00m,286,42 Seats available,3.6,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra
FlixBus,Bharat Benz A/C Sleeper (2+1),17:30,21:45,04h 15m,1203.57,3 Seats available,"4.6
12",Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra
NueGo,A/C Seater (2+2),18:25,23:30,05h 05m,284,14 Seats available,"4.2
122",Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra
Hans Travels (I) Private Limited,A/C Sleeper (2+1),19:30,23:15,03h 45m,500,4 Seats available,"4.3
13",Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra
FlixBus,Bharat Benz A/C Sleeper (2+1),20:00,00:20,04h 20m,972.32,4 Seats available,4.1,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra
FlixBus,A/C Sleeper (2+1),20:10,00:10,04h 00m,1203.57,2 Seats available,"3.2
4",Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra
NueGo,A/C Seater (2+2),20:25,01:50,05h 25m,284,23 Seats available,"4.0
88",Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra
Hans Travels (I) Private Limited,A/C Sleeper (2+1),20:25,23:40,03h 15m,300,1 Seat available,"3.1
10",Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra
FlixBus,Bharat Benz A/C Seater (2+2),22:00,03:05,05h 05m,497.32,5 Seats available,"4.1
18",Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra
FlixBus,AC Seater (2+2),22:30,03:05,04h 35m,1283.04,8 Seats available,4.1,Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra
JD Travels (Khajuraho Travels),A/C Seater / Sleeper (2+1),23:00,03:00,04h 00m,499,19 Seats available,"3.2
8",Delhi to Agra,https://www.redbus.in/bus-tickets/delhi-to-agra
RS YADAV SMART BUS,A/C Seater / Sleeper (2+1),22:00,06:50,08h 50m,799,19 Seats available,"4.3
605",Delhi to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-kanpur
Raj Kalpana Travels Pvt.ltd.,Non A/C Seater / Sleeper (2+1),21:30,06:00,08h 30m,800,15 Seats available,"4.2
697",Delhi to Kanpur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-kanpur
