Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_name,Route_link
Om Sidh Express,Volvo A/C (2+2),23:30,04:45,05h 15m,600,37 Seats available,3.3,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:30,04:30,05h 00m,849,11 Seats available,"4.8
29",Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
TANISHQ HOLIDAYS TOUR,Volvo A/C Semi Sleeper (2+2),23:30,06:30,07h 00m,679,37 Seats available,3.0,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),23:30,04:20,04h 50m,764,15 Seats available,"4.8
120",Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:45,05:00,05h 15m,699,10 Seats available,"4.8
36",Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),23:45,08:15,08h 30m,674,33 Seats available,3.0,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
Reo India Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),23:55,05:40,05h 45m,523,13 Seats available,4.0,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
HRTC - 705,Himsuta AC Seater Volvo/Scania 2+2,18:00,02:00,08h 00m,965,19 Seats available,3.9,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh
HRTC - 712,Ordinary 3+2 Non AC Seater,18:30,05:05,10h 35m,588,37 Seats available,3.9,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh
HRTC - 759,Himsuta AC Seater Volvo/Scania 2+2,20:00,04:10,08h 10m,983,29 Seats available,"2.5
4",Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh
HRTC - 737,Ordinary 3+2 Non AC Seater,20:10,05:00,08h 50m,560,37 Seats available,"2.3
4",Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh
HRTC - 803,Ordinary 3+2 Non AC Seater,20:30,06:00,09h 30m,564,37 Seats available,3.9,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh
HRTC - 732,Himsuta AC Seater Volvo/Scania 2+2,21:00,04:20,07h 20m,965,34 Seats available,"3.9
21",Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh
HRTC - 701,Ordinary 3+2 Non AC Seater,21:30,05:30,08h 00m,575,16 Seats available,3.9,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh
HRTC - 713,Himsuta AC Seater Volvo/Scania 2+2,22:00,06:00,08h 00m,965,15 Seats available,"4.0
46",Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),21:30,03:15,05h 45m,495,25 Seats available,"4.7
142",Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:00,03:30,05h 30m,799,19 Seats available,"4.6
230",Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),17:00,00:15,07h 15m,501,5 Seats available,"4.5
129",Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh
AdGLOBAL HOLIDAYS ADVENTURE TOURS,Volvo A/C Semi Sleeper (2+2),19:45,04:45,09h 00m,481,28 Seats available,"3.5
84",Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),18:00,00:30,06h 30m,499,16 Seats available,"4.7
80",Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh
HRTC - 104,A/C Executive (2+3),19:31,04:30,08h 59m,529,43 Seats available,"3.6
10",Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi
HRTC - 188,Ordinary 3+2 Non AC Seater,20:36,04:57,08h 21m,409,36 Seats available,3.8,Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi
HRTC - 74,Himsuta AC Seater Volvo/Scania 2+2,21:10,05:00,07h 50m,741,16 Seats available,"4.7
35",Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi
HRTC - 3,Himsuta AC Seater Volvo/Scania 2+2,22:30,06:00,07h 30m,741,2 Seats available,"3.8
27",Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi
HRTC - 108,A/C Executive (2+3),22:31,06:52,08h 21m,529,43 Seats available,"4.5
13",Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi
RSRTC - 192348,Super Luxury Volvo AC Seater Pushback 2+2,17:47,02:00,08h 13m,925,29 Seats available,"3.1
4",Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi
Bedi Travels,Volvo A/C Semi Sleeper (2+2),23:00,05:30,06h 30m,747,7 Seats available,"4.8
165",Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi
Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),21:50,05:10,07h 20m,854,13 Seats available,"4.6
146",Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi
Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),23:40,06:40,07h 00m,912,5 Seats available,"4.6
93",Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),21:30,04:30,07h 00m,799,1 Seat available,"4.3
222",Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi
HRTC - 534,Ordinary 3+2 Non AC Seater,18:05,02:20,08h 15m,469,26 Seats available,4.0,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh
HRTC - 530,Ordinary 3+2 Non AC Seater,18:20,02:50,08h 30m,469,37 Seats available,4.0,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh
HRTC - 549,A/C Executive (2+3),19:25,04:10,08h 45m,594,31 Seats available,"2.3
9",Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh
HRTC - 554,Ordinary 3+2 Non AC Seater,20:00,07:00,11h 00m,496,34 Seats available,4.0,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh
HRTC - 597,Himsuta AC Seater Volvo/Scania 2+2,20:35,04:25,07h 50m,913,10 Seats available,"4.6
24",Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh
HRTC - 563,Ordinary 3+2 Non AC Seater,20:50,05:45,08h 55m,464,37 Seats available,4.0,Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh
HRTC - 600,Himsuta AC Seater Volvo/Scania 2+2,21:50,06:30,08h 40m,883,13 Seats available,"3.7
22",Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh
HRTC - 583,Ordinary 3+2 Non AC Seater,22:02,06:15,08h 13m,469,32 Seats available,"3.7
9",Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh
HRTC - 77,Himsuta AC Seater Volvo/Scania 2+2,22:15,06:30,08h 15m,913,2 Seats available,"4.3
40",Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh
HRTC - 580,Ordinary 3+2 Non AC Seater,22:45,09:00,10h 15m,452,35 Seats available,"4.5
4",Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:00,06:30,07h 30m,1199,13 Seats available,"4.6
108",Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:00,05:00,07h 00m,1099,22 Seats available,"4.6
50",Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),22:40,06:00,07h 20m,1099,10 Seats available,"4.5
29",Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:00,04:30,07h 30m,1099,27 Seats available,"4.6
17",Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh
VT Bus,Scania Multi-Axle AC Semi Sleeper (2+2),22:00,04:00,06h 00m,694,14 Seats available,"5.0
6",Delhi to Bilaspur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bilaspur-himachal-pradesh
HRTC - 1104,Ordinary 3+2 Non AC Seater,17:20,05:30,12h 10m,660,37 Seats available,3.5,Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi
HRTC - 979,Ordinary 3+2 Non AC Seater,17:35,04:30,10h 55m,660,37 Seats available,3.5,Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi
HRTC - 1134,Ordinary Express Non AC Seater 2+2,19:00,05:40,10h 40m,733,27 Seats available,"4.1
15",Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi
HRTC - 951,Ordinary 3+2 Non AC Seater,19:25,06:45,11h 20m,660,15 Seats available,"3.1
12",Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi
HRTC - 925,A/C Executive (2+3),19:55,06:30,10h 35m,820,42 Seats available,"3.5
27",Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi
HRTC - 13,Himsuta AC Seater Volvo/Scania 2+2,20:40,07:45,11h 05m,1266,33 Seats available,"3.5
15",Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi
HRTC - 905,Ordinary 3+2 Non AC Seater,21:00,07:45,10h 45m,680,37 Seats available,3.5,Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi
HRTC - 1152,Ordinary 3+2 Non AC Seater,21:30,08:10,10h 40m,660,27 Seats available,"4.6
5",Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi
HRTC - 1103,A/C Executive (2+3),21:55,07:30,09h 35m,800,42 Seats available,"3.3
21",Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi
HRTC - 1116,A/C Executive (2+3),22:35,09:00,10h 25m,830,34 Seats available,"4.0
5",Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),20:05,05:35,09h 30m,450,17 Seats available,"4.6
281",Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:10,05:00,09h 50m,550,26 Seats available,"4.8
289",Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi
Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:10,06:30,09h 20m,523,32 Seats available,"4.8
302",Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi
Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),19:45,05:30,09h 45m,585,12 Seats available,"4.8
262",Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi
Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),20:45,06:20,09h 35m,550,20 Seats available,"4.8
229",Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi
HRTC - 1158,Himsuta AC Seater Volvo/Scania 2+2,17:15,05:15,12h 00m,1374,25 Seats available,"4.3
26",Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi
HRTC - 1134,Ordinary 3+2 Non AC Seater,17:30,05:40,12h 10m,746,35 Seats available,"3.3
26",Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi
HRTC - 1106,Ordinary 3+2 Non AC Seater,18:10,06:30,12h 20m,773,31 Seats available,"2.9
6",Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi
HRTC - 951,Ordinary 3+2 Non AC Seater,18:12,06:45,12h 33m,746,37 Seats available,"4.2
18",Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi
HRTC - 1152,Ordinary 3+2 Non AC Seater,20:00,08:10,12h 10m,752,37 Seats available,"4.0
8",Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi
HRTC - 1103,A/C Executive (2+3),20:40,07:30,10h 50m,886,42 Seats available,"2.9
23",Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi
HRTC - 1116,A/C Executive (2+3),21:35,09:00,11h 25m,915,20 Seats available,"2.5
10",Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),20:05,06:40,10h 35m,608,14 Seats available,"4.3
66",Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi
Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:15,06:00,10h 45m,570,14 Seats available,"4.7
368",Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),19:20,06:00,10h 40m,549,20 Seats available,"4.5
497",Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi
AdBharmani Travels,Volvo A/C Semi Sleeper (2+2),21:10,06:30,09h 20m,665,21 Seats available,"4.3
281",Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi
Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),19:05,06:00,10h 55m,585,16 Seats available,"4.9
637",Palampur to Delhi,https://www.redbus.in/bus-tickets/palampur-to-delhi
HRTC - 593,Ordinary 3+2 Non AC Seater,18:20,06:30,12h 10m,756,38 Seats available,"3.4
21",Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur
HRTC - 537,Ordinary 3+2 Non AC Seater,18:30,06:30,12h 00m,745,37 Seats available,"4.3
4",Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur
HRTC - 548,Ordinary 3+2 Non AC Seater,19:31,07:50,12h 19m,773,26 Seats available,"5.0
8",Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur
HRTC - 547,A/C Executive (2+3),20:16,06:40,10h 24m,886,20 Seats available,"2.3
23",Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur
HRTC - 558,Ordinary 3+2 Non AC Seater,20:20,08:00,11h 40m,745,37 Seats available,3.5,Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur
HRTC - 599,Himsuta AC Seater Volvo/Scania 2+2,20:29,08:00,11h 31m,1374,26 Seats available,"4.2
32",Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur
HRTC - 565,Ordinary 3+2 Non AC Seater,21:05,08:00,10h 55m,746,21 Seats available,"2.8
10",Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:00,07:00,11h 00m,999,13 Seats available,"4.5
392",Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur
Northern Travels,Volvo A/C Semi Sleeper (2+2),21:30,08:45,11h 15m,903,10 Seats available,"4.1
29",Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:20,08:00,10h 40m,1131,3 Seats available,"4.4
315",Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur
Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:00,07:00,11h 00m,969,5 Seats available,"4.8
456",Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:45,08:05,10h 20m,797,7 Seats available,"4.5
109",Delhi to Palampur,https://www.redbus.in/bus-tickets/delhi-to-palampur
HRTC - 680,Ordinary 3+2 Non AC Seater,18:18,04:30,10h 12m,510,29 Seats available,3.9,Ghumarwin to Delhi,https://www.redbus.in/bus-tickets/ghumarwin-to-delhi
HRTC - 763,Ordinary 3+2 Non AC Seater,19:40,04:00,08h 20m,488,36 Seats available,"2.9
9",Ghumarwin to Delhi,https://www.redbus.in/bus-tickets/ghumarwin-to-delhi
HRTC - 700,Himsuta AC Seater Volvo/Scania 2+2,20:00,04:30,08h 30m,982,17 Seats available,"4.3
31",Ghumarwin to Delhi,https://www.redbus.in/bus-tickets/ghumarwin-to-delhi
HRTC - 750,A/C Executive (2+3),20:30,06:00,09h 30m,635,39 Seats available,"3.0
18",Ghumarwin to Delhi,https://www.redbus.in/bus-tickets/ghumarwin-to-delhi
HRTC - 1107,Ordinary 3+2 Non AC Seater,20:30,04:15,07h 45m,488,36 Seats available,"3.6
7",Ghumarwin to Delhi,https://www.redbus.in/bus-tickets/ghumarwin-to-delhi
HRTC - 78,Himsuta AC Seater Volvo/Scania 2+2,21:15,05:00,07h 45m,982,19 Seats available,"3.8
58",Ghumarwin to Delhi,https://www.redbus.in/bus-tickets/ghumarwin-to-delhi
Bedi Travels,Volvo A/C Semi Sleeper (2+2),23:15,06:30,07h 15m,585,7 Seats available,"4.9
13",Ghumarwin to Delhi,https://www.redbus.in/bus-tickets/ghumarwin-to-delhi
Northern Travels,Volvo A/C Semi Sleeper (2+2),22:50,05:30,06h 40m,503,17 Seats available,"4.2
18",Ghumarwin to Delhi,https://www.redbus.in/bus-tickets/ghumarwin-to-delhi
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),23:30,06:40,07h 10m,608,14 Seats available,"4.4
10",Ghumarwin to Delhi,https://www.redbus.in/bus-tickets/ghumarwin-to-delhi
