Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_name,Route_link
APSRTC - 48484,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:20,02:45,07h 25m,439,23 Seats available,3.8,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa
APSRTC - 50079,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:15,03:15,07h 00m,439,20 Seats available,"3.1
25",Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa
APSRTC - 6558,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:50,03:00,06h 10m,439,1 Seat available,"4.1
4",Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa
APSRTC - 6017,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,04:00,07h 00m,439,14 Seats available,"3.5
50",Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa
APSRTC - 50062,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,04:45,07h 00m,439,8 Seats available,"4.2
65",Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa
APSRTC - 6241,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",22:00,04:30,06h 30m,412,21 Seats available,"3.6
65",Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa
APSRTC - 9253,INDRA(A.C. Seater),22:15,05:15,07h 00m,526,15 Seats available,"3.7
102",Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa
APSRTC - 50805,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,04:30,06h 00m,439,8 Seats available,"3.9
39",Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa
APSRTC - 6007,INDRA(A.C. Seater),22:40,05:40,07h 00m,526,16 Seats available,"4.2
103",Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa
APSRTC - 6208,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,04:50,06h 05m,439,9 Seats available,"3.4
53",Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa
APSRTC - 9489,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,05:00,06h 00m,439,6 Seats available,"3.4
57",Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa
S R Travels,Non A/C Seater / Sleeper (2+1),19:15,03:15,08h 00m,600,13 Seats available,"3.2
6",Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa
BHAIRAVA TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),19:15,03:00,07h 45m,599,11 Seats available,"3.6
35",Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa
Royal Voyage Travels (RVT),A/C Seater / Sleeper (2+1),19:20,03:25,08h 05m,600,12 Seats available,"3.6
43",Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa
Giridhar Tours and Travels,A/C Seater/Sleeper (2+1),19:24,03:15,07h 51m,700,20 Seats available,"4.2
4",Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa
Amara Tours And Travels,A/C Seater / Sleeper (2+1),19:30,03:00,07h 30m,799,17 Seats available,New,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa
APSRTC - 5380,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,05:06,10h 06m,624,23 Seats available,"3.8
11",Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad
APSRTC - 5866,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,05:46,10h 01m,602,19 Seats available,"4.7
10",Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad
APSRTC - 5975,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,04:36,08h 36m,590,27 Seats available,"2.5
5",Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad
APSRTC - 5913,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,05:36,09h 06m,590,19 Seats available,"2.9
14",Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad
APSRTC - 45901,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,04:20,07h 20m,555,10 Seats available,"4.4
50",Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad
APSRTC - 5915,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,05:20,08h 05m,605,22 Seats available,"4.0
7",Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad
APSRTC - 48820,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,04:55,07h 25m,555,17 Seats available,"4.0
38",Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad
APSRTC - 5957,STAR LINER(NON-AC SLEEPER 2+1),21:30,04:00,06h 30m,719,21 Seats available,"3.9
4",Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad
APSRTC - 5927,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,04:15,06h 30m,555,23 Seats available,"4.3
48",Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad
APSRTC - 5069,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,04:40,06h 40m,556,22 Seats available,"1.4
16",Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad
APSRTC - 5378,INDRA(A.C. Seater),22:00,04:34,06h 34m,671,36 Seats available,"4.3
126",Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad
APSRTC - 5973,STAR LINER(NON-AC SLEEPER 2+1),22:00,05:30,07h 30m,719,6 Seats available,"3.9
29",Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad
APSRTC - 5858,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,05:27,07h 27m,555,20 Seats available,"4.0
17",Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad
APSRTC - 5862,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,05:25,07h 10m,555,23 Seats available,"4.0
50",Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad
APSRTC - 5869,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,04:45,06h 30m,555,13 Seats available,"4.1
39",Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad
Sri Vengamamba Bus Transport (SVBT),A/C Seater / Sleeper (2+1),23:00,06:35,07h 35m,560,22 Seats available,"4.7
227",Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad
Sri Krishna Travels,A/C Sleeper (2+1),23:15,06:32,07h 17m,700,17 Seats available,"4.1
92",Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad
Chandu Travels,A/C Seater / Sleeper (2+1),23:35,06:30,06h 55m,428,23 Seats available,"4.1
181",Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad
AdVihari Travels ,NON AC Seater / Sleeper 2+1,22:30,06:46,08h 16m,379,19 Seats available,"4.0
61",Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad
V Kaveri Travels,Scania AC Multi Axle Sleeper (2+1),22:00,06:10,08h 10m,800,21 Seats available,"4.2
182",Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad
APSRTC - 9046,Express(Non AC Seater),17:00,21:25,04h 25m,186,7 Seats available,"3.2
58",Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh
APSRTC - 9020,Express(Non AC Seater),17:30,21:55,04h 25m,186,4 Seats available,"3.3
58",Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh
APSRTC - 47211,Express(Non AC Seater),18:30,22:55,04h 25m,186,2 Seats available,"3.4
74",Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh
APSRTC - 5515,Express(Non AC Seater),20:30,02:00,05h 30m,220,35 Seats available,"2.6
8",Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh
APSRTC - 47216,Express(Non AC Seater),21:00,02:25,05h 25m,186,6 Seats available,"3.8
26",Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh
APSRTC - 5457,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,02:00,04h 30m,277,1 Seat available,"4.8
18",Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh
APSRTC - 5672,Express(Non AC Seater),21:30,02:10,04h 40m,220,10 Seats available,"3.9
31",Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh
APSRTC - 47006,Express(Non AC Seater),21:30,02:30,05h 00m,217,21 Seats available,"4.7
6",Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh
APSRTC - 5394,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",22:00,02:30,04h 30m,246,2 Seats available,"3.4
13",Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh
APSRTC - 9887,Express(Non AC Seater),22:00,02:30,04h 30m,200,20 Seats available,"4.8
16",Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh
APSRTC - 9008,Express(Non AC Seater),22:10,03:00,04h 50m,215,1 Seat available,"3.5
54",Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh
APSRTC - 5447,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:10,02:40,04h 30m,277,3 Seats available,"3.7
9",Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh
APSRTC - 47007,Express(Non AC Seater),22:15,03:15,05h 00m,220,17 Seats available,"4.5
18",Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh
APSRTC - 47239,Express(Non AC Seater),22:30,04:00,05h 30m,186,4 Seats available,"3.9
57",Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh
APSRTC - 47025,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",23:00,03:25,04h 25m,246,1 Seat available,"4.3
7",Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh
SRI RATAN TATA EXPRESS,A/C Sleeper (2+1),17:40,20:40,03h 00m,569,19 Seats available,3.3,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh
FlixBus,A/C Sleeper (2+1),18:00,00:05,06h 05m,1167.86,6 Seats available,4.1,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh
RK Travels,Non A/C Seater / Sleeper (2+1),20:20,01:50,05h 30m,599,18 Seats available,"3.7
21",Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh
RK Travels,Non A/C Seater / Sleeper (2+1),20:30,02:00,05h 30m,599,21 Seats available,3.6,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh
RK Travels,Non A/C Seater / Sleeper (2+1),20:30,02:00,05h 30m,599,23 Seats available,3.6,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh
APSRTC - 52219,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",17:00,22:00,05h 00m,307,34 Seats available,"5.0
5",Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur
APSRTC - 52846,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",17:30,22:30,05h 00m,307,27 Seats available,"3.7
21",Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur
APSRTC - 52227,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:45,22:45,05h 00m,340,26 Seats available,"3.4
33",Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur
APSRTC - 52220,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",19:00,23:59,04h 59m,307,32 Seats available,"3.7
20",Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur
APSRTC - 6598,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,23:55,04h 25m,340,4 Seats available,"2.0
11",Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur
APSRTC - 6586,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,00:35,04h 35m,340,31 Seats available,"2.0
11",Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur
APSRTC - 6319,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,01:45,04h 45m,340,12 Seats available,"4.3
12",Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur
APSRTC - 51501,INDRA(A.C. Seater),21:15,02:00,04h 45m,433,17 Seats available,"4.1
13",Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur
APSRTC - 6345,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,02:00,04h 45m,340,22 Seats available,"5.0
4",Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur
APSRTC - 6333,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,02:15,04h 45m,340,33 Seats available,"3.4
7",Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur
APSRTC - 6533,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,02:45,05h 15m,345,31 Seats available,3.9,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur
APSRTC - 52266,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",21:30,02:40,05h 10m,307,21 Seats available,"3.5
17",Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur
APSRTC - 6458,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,02:30,04h 45m,340,10 Seats available,"4.1
5",Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur
APSRTC - 6341,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,02:30,04h 45m,340,10 Seats available,3.9,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur
APSRTC - 52848,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,03:00,05h 00m,340,15 Seats available,"2.8
9",Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur
IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:10,01:00,03h 50m,639,11 Seats available,"4.3
13",Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur
IntrCity SmartBus,A/C Seater / Sleeper (2+1),19:35,23:35,04h 00m,659,11 Seats available,"4.7
184",Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur
Zingbus Plus,A/C Sleeper (2+1),20:05,23:35,03h 30m,1915,22 Seats available,"4.4
30",Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur
IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),20:00,00:10,04h 10m,709,16 Seats available,"4.6
4",Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur
IntrCity SmartBus,A/C Seater / Sleeper (2+1),20:35,00:20,03h 45m,779,10 Seats available,"4.9
11",Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur
APSRTC - 3353,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:40,20:20,03h 40m,281,28 Seats available,"2.7
28",Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
APSRTC - 2542,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:00,21:35,04h 35m,281,34 Seats available,"2.6
7",Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
APSRTC - 3437,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:15,21:30,04h 15m,281,34 Seats available,"2.4
23",Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
APSRTC - 3715,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:30,22:40,05h 10m,281,34 Seats available,3.7,Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
APSRTC - 2215,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:30,22:05,04h 35m,281,34 Seats available,3.7,Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
APSRTC - 2818,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:00,21:40,03h 40m,281,34 Seats available,"1.8
24",Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
APSRTC - 2834,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:15,22:15,04h 00m,281,31 Seats available,"3.5
12",Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
APSRTC - 2668,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,22:10,03h 40m,281,34 Seats available,"1.9
19",Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
APSRTC - 3713,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,23:59,04h 59m,281,33 Seats available,"3.6
7",Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
APSRTC - 2820,INDRA(A.C. Seater),19:15,22:55,03h 40m,340,37 Seats available,"3.6
55",Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
APSRTC - 2579,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:40,00:15,04h 35m,281,34 Seats available,3.7,Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
APSRTC - 2670,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,23:25,03h 40m,281,30 Seats available,"2.3
7",Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
APSRTC - 4863,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,23:55,04h 10m,281,34 Seats available,"2.9
4",Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
APSRTC - 2581,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:15,00:15,04h 00m,281,34 Seats available,"4.0
4",Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
APSRTC - 2690,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,00:10,03h 40m,281,34 Seats available,"3.4
11",Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
Sai RK Travels,Non A/C Seater / Sleeper (2+1),22:40,02:30,03h 50m,555,27 Seats available,4.4,Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
MAHA BUS,A/C Sleeper (2+1),21:30,01:40,04h 10m,690,16 Seats available,New,Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),22:40,02:30,03h 50m,5000,42 Seats available,3.2,Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
Gaganasri Travels,Non A/C Seater / Sleeper (2+1),23:10,03:00,03h 50m,5000,1 Seat available, ,Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
APSRTC - 5984,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,02:45,05h 30m,467,19 Seats available,"3.7
43",Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad
APSRTC - 4590,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,02:45,05h 15m,467,17 Seats available,"2.4
13",Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad
APSRTC - 4578,INDRA(A.C. Seater),22:00,02:44,04h 44m,565,32 Seats available,"4.0
81",Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad
APSRTC - 48020,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,03:09,04h 54m,467,32 Seats available,"3.4
54",Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad
APSRTC - 5997,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,03:42,05h 27m,467,19 Seats available,"3.9
107",Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad
APSRTC - 4584,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,03:19,05h 04m,467,12 Seats available,"4.2
77",Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad
APSRTC - 5944,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:25,03:58,05h 33m,467,18 Seats available,"3.9
89",Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad
APSRTC - 4588,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,03:49,05h 04m,467,9 Seats available,"4.0
98",Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad
APSRTC - 5969,INDRA(A.C. Seater),22:50,02:44,03h 54m,565,31 Seats available,"3.2
101",Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad
APSRTC - 5938,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:05,04:42,05h 37m,467,33 Seats available,"3.7
42",Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad
APSRTC - 5987,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30,05:00,05h 30m,467,23 Seats available,"4.1
53",Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad
JOSH BUS,Non A/C Seater / Sleeper (2+1),22:45,06:00,07h 15m,450,25 Seats available,"4.3
93",Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad
V Kaveri Travels,Non A/C Seater / Sleeper (2+1),22:45,05:30,06h 45m,500,17 Seats available,"4.1
92",Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad
Kaveri Travels,A/C Sleeper (2+1),22:55,05:00,06h 05m,649,20 Seats available,"3.8
132",Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad
Kamakshi Tours And Travels,A/C Seater / Sleeper (2+1),22:25,06:20,07h 55m,495,25 Seats available,"4.1
78",Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad
Sri Krishna Travels,NON A/C Semi Sleeper / Sleeper (2+1),23:05,05:30,06h 25m,500,16 Seats available,"3.8
99",Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad
APSRTC - 52532,Express(Non AC Seater),17:30,22:00,04h 30m,205,40 Seats available,"3.2
12",Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri
APSRTC - 52533,Express(Non AC Seater),18:45,23:45,05h 00m,205,44 Seats available,"3.3
40",Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri
APSRTC - 6160,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:15,23:59,04h 44m,301,25 Seats available,"3.7
14",Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri
APSRTC - 6182,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,00:45,05h 00m,301,14 Seats available,"1.5
4",Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri
APSRTC - 52535,Express(Non AC Seater),20:30,01:30,05h 00m,205,42 Seats available,"4.0
34",Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri
APSRTC - 52596,Express(Non AC Seater),22:30,03:30,05h 00m,205,21 Seats available,"3.9
23",Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri
APSRTC - 6129,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,02:20,03h 50m,301,1 Seat available,"3.9
6",Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri
APSRTC - 52542,Express(Non AC Seater),23:00,04:30,05h 30m,217,1 Seat available,"3.9
129",Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri
APSRTC - 52537,Express(Non AC Seater),23:05,04:00,04h 55m,205,32 Seats available,"4.0
22",Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri
APSRTC - 52591,Express(Non AC Seater),23:55,05:00,05h 05m,205,29 Seats available,"3.1
23",Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri
AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),20:30,03:00,06h 30m,550,27 Seats available,3.3,Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri
Maheswari Travels,Non A/C Seater / Sleeper (2+1),20:00,02:40,06h 40m,599,11 Seats available,"4.4
10",Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri
SREE RUDRA TRAVELS,Non A/C Seater / Sleeper (2+1),20:00,02:00,06h 00m,3999,40 Seats available,4.4,Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri
SEVEN HILLS TRAVELS,Non A/C Seater / Sleeper (2+1),20:25,02:30,06h 05m,599,21 Seats available,"4.6
17",Bangalore to Kadiri,https://www.redbus.in/bus-tickets/bangalore-to-kadiri
